event_id,timestamp,session_id,ordem_na_sessao,pagina_entrada,anonymous_id,usuario_id,identificado,empresa,cnpj_hash,perfil_real,area,pagina,oportunidade_id,categoria,modalidade,enviou_proposta,utm_source,utm_medium,utm_campaign,device,uf,porte_empresa
EV0000121,2026-06-18 07:54:43,anon_caf4488385-S001,3,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0000122,2026-06-18 07:56:41,anon_caf4488385-S001,4,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,modelo_cobranca_socio,,,,0,(direct),(none),,desktop,PE,
EV0000123,2026-06-18 07:58:19,anon_99fc04a168-S001,5,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,meus_dados,,,,0,google,organic,,mobile,RS,Medio
EV0000124,2026-06-18 07:58:47,anon_caf4488385-S001,5,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0000125,2026-06-18 08:00:53,anon_99fc04a168-S001,6,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,cadastro_fornecedor,,,,0,google,organic,,mobile,RS,Medio
EV0000126,2026-06-18 08:01:45,anon_caf4488385-S001,6,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0016,servicos_manutencao,concorrencia,0,(direct),(none),,desktop,PE,
EV0000127,2026-06-18 08:04:32,anon_caf4488385-S001,7,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0016,servicos_manutencao,concorrencia,0,(direct),(none),,desktop,PE,
EV0000128,2026-06-18 08:06:56,anon_caf4488385-S001,8,0,anon_caf4488385,,1,,,anonimo_recorrente,publica,iniciar_identificacao,,,,0,(direct),(none),,desktop,PE,
EV0000129,2026-06-18 08:07:22,anon_99fc04a168-S001,7,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,cadastro_fornecedor,,,,0,google,organic,,mobile,RS,Medio
EV0000130,2026-06-18 08:59:20,anon_667e8f8095-S001,1,1,anon_667e8f8095,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,PE,MEI
EV0000131,2026-06-18 09:01:18,anon_667e8f8095-S001,2,0,anon_667e8f8095,,0,,,inativo_em_risco,publica,busca_publica,,,,0,(direct),(none),,mobile,PE,MEI
EV0000132,2026-06-18 09:02:22,anon_667e8f8095-S001,3,0,anon_667e8f8095,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,PE,MEI
EV0000133,2026-06-18 09:03:05,anon_667e8f8095-S001,4,0,anon_667e8f8095,,0,,,inativo_em_risco,publica,modelo_cobranca_socio,,,,0,(direct),(none),,mobile,PE,MEI
EV0000134,2026-06-18 09:04:19,anon_667e8f8095-S001,5,0,anon_667e8f8095,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,PE,MEI
EV0000135,2026-06-18 09:05:39,anon_667e8f8095-S001,6,0,anon_667e8f8095,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,(direct),(none),,mobile,PE,MEI
EV0000136,2026-06-18 09:13:31,anon_2411d059b2-S001,1,1,anon_2411d059b2,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0052,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000137,2026-06-18 09:15:11,anon_2411d059b2-S001,2,0,anon_2411d059b2,,0,,,explorador_sem_conversao,publica,tenho_interesse,OP-2026-0052,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000138,2026-06-18 09:15:36,anon_2411d059b2-S001,3,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000139,2026-06-18 09:18:16,anon_2411d059b2-S001,4,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000140,2026-06-18 09:19:50,anon_2411d059b2-S001,5,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0052,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000141,2026-06-18 09:24:47,anon_2411d059b2-S001,6,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0052,logistica_transporte,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000142,2026-06-18 09:31:02,anon_2411d059b2-S001,7,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000143,2026-06-18 09:33:08,anon_2411d059b2-S001,8,0,anon_2411d059b2,U0106,1,Fornecedor 0106 LTDA,f81fd601170383c9,explorador_sem_conversao,interna,cadastro_fornecedor,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Pequeno
EV0000144,2026-06-18 09:42:06,anon_373108d448-S001,1,1,anon_373108d448,,0,,,esporadico,publica,home_publica,,,,0,google,organic,,tablet,RN,Medio
EV0000145,2026-06-18 09:43:20,anon_373108d448-S001,2,0,anon_373108d448,,0,,,esporadico,publica,lista_oportunidades_publicas,,,,0,google,organic,,tablet,RN,Medio
EV0000146,2026-06-18 09:46:11,anon_f87de1bdfe-S001,1,1,anon_f87de1bdfe,,0,,,bloqueado_taxa_acesso,publica,home_publica,,,,0,(direct),(none),,desktop,PR,Grande
EV0000147,2026-06-18 09:48:23,anon_f87de1bdfe-S001,2,0,anon_f87de1bdfe,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,(direct),(none),,desktop,PR,Grande
EV0000148,2026-06-18 09:50:38,anon_f87de1bdfe-S001,3,0,anon_f87de1bdfe,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PR,Grande
EV0000149,2026-06-18 09:51:33,anon_5653ac2ab9-S001,1,1,anon_5653ac2ab9,,0,,,ativo_convertendo,publica,home_publica,,,,0,linkedin,social,marca_empregadora,mobile,MG,Medio
EV0000150,2026-06-18 09:51:37,anon_f87de1bdfe-S001,4,0,anon_f87de1bdfe,,0,,,bloqueado_taxa_acesso,publica,detalhe_oportunidade_publica,OP-2026-0027,logistica_transporte,pregao_eletronico,0,(direct),(none),,desktop,PR,Grande
EV0000151,2026-06-18 09:52:25,anon_5653ac2ab9-S001,2,0,anon_5653ac2ab9,,0,,,ativo_convertendo,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,MG,Medio
EV0000152,2026-06-18 09:53:24,anon_5653ac2ab9-S001,3,0,anon_5653ac2ab9,,0,,,ativo_convertendo,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,MG,Medio
EV0000153,2026-06-18 09:54:55,anon_f87de1bdfe-S001,5,0,anon_f87de1bdfe,,0,,,bloqueado_taxa_acesso,publica,tenho_interesse,OP-2026-0027,logistica_transporte,pregao_eletronico,0,(direct),(none),,desktop,PR,Grande
EV0000154,2026-06-18 09:57:00,anon_f87de1bdfe-S001,6,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,publica,login,,,,0,(direct),(none),,desktop,PR,Grande
EV0000155,2026-06-18 09:57:31,anon_f87de1bdfe-S001,7,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PR,Grande
EV0000156,2026-06-18 09:58:26,anon_f87de1bdfe-S001,8,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,PR,Grande
EV0000157,2026-06-18 09:58:42,anon_f87de1bdfe-S001,9,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0027,logistica_transporte,pregao_eletronico,0,(direct),(none),,desktop,PR,Grande
EV0000158,2026-06-18 10:01:11,anon_f87de1bdfe-S001,10,0,anon_f87de1bdfe,U0051,1,Fornecedor 0051 LTDA,6a552bebe3080f11,bloqueado_taxa_acesso,interna,taxa_acesso_bloqueio,OP-2026-0027,logistica_transporte,pregao_eletronico,0,(direct),(none),,desktop,PR,Grande
EV0000159,2026-06-18 10:10:38,anon_457428a656-S001,1,1,anon_457428a656,,0,,,ativo_convertendo,publica,home_publica,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000160,2026-06-18 10:12:05,anon_457428a656-S001,2,0,anon_457428a656,,0,,,ativo_convertendo,publica,avisos,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000161,2026-06-18 10:13:35,anon_a8da003f16-S001,1,1,anon_a8da003f16,,0,,,anonimo_recorrente,publica,home_publica,,,,0,petrobras.com.br,referral,,desktop,RN,
EV0000162,2026-06-18 10:14:47,anon_457428a656-S001,3,0,anon_457428a656,,0,,,ativo_convertendo,publica,home_publica,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000163,2026-06-18 10:16:44,anon_2626d794d3-S001,1,1,anon_2626d794d3,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,SP,Grande
EV0000164,2026-06-18 10:18:42,anon_2626d794d3-S001,2,0,anon_2626d794d3,,0,,,bloqueado_taxa_acesso,publica,detalhe_oportunidade_publica,OP-2026-0083,bombas_compressores,dispensa_eletronica,0,google,organic,,desktop,SP,Grande
EV0000165,2026-06-18 10:24:50,anon_2626d794d3-S001,3,0,anon_2626d794d3,,0,,,bloqueado_taxa_acesso,publica,tenho_interesse,OP-2026-0083,bombas_compressores,dispensa_eletronica,0,google,organic,,desktop,SP,Grande
EV0000166,2026-06-18 10:25:48,anon_2626d794d3-S001,4,0,anon_2626d794d3,U0040,1,Fornecedor 0040 LTDA,ed52b1250b26044c,bloqueado_taxa_acesso,publica,login,,,,0,google,organic,,desktop,SP,Grande
EV0000167,2026-06-18 10:26:34,anon_cb530a37df-S002,1,1,anon_cb530a37df,,0,,,inativo_em_risco,publica,avisos,,,,0,(direct),(none),,desktop,PR,Medio
EV0000168,2026-06-18 10:28:32,anon_2626d794d3-S001,5,0,anon_2626d794d3,U0040,1,Fornecedor 0040 LTDA,ed52b1250b26044c,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,organic,,desktop,SP,Grande
EV0000169,2026-06-18 10:31:04,anon_2626d794d3-S001,6,0,anon_2626d794d3,U0040,1,Fornecedor 0040 LTDA,ed52b1250b26044c,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0083,bombas_compressores,dispensa_eletronica,0,google,organic,,desktop,SP,Grande
EV0000170,2026-06-18 10:46:25,anon_efd4aac9a3-S001,1,1,anon_efd4aac9a3,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,mobile,ES,Pequeno
EV0000171,2026-06-18 10:56:31,anon_70fc043f08-S001,1,1,anon_70fc043f08,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,
EV0000172,2026-06-18 10:58:41,anon_70fc043f08-S001,2,0,anon_70fc043f08,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0032,servicos_manutencao,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,
EV0000173,2026-06-18 11:04:18,anon_c8cf01f944-S001,1,1,anon_c8cf01f944,,0,,,anonimo_recorrente,publica,home_publica,,,,0,petronect_crm,email,aviso_oportunidade,mobile,PE,
EV0000174,2026-06-18 11:04:19,anon_70fc043f08-S001,3,0,anon_70fc043f08,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,
EV0000175,2026-06-18 11:06:35,anon_c8cf01f944-S001,2,0,anon_c8cf01f944,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,aviso_oportunidade,mobile,PE,
EV0000176,2026-06-18 11:08:34,anon_c8cf01f944-S001,3,0,anon_c8cf01f944,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,aviso_oportunidade,mobile,PE,
EV0000177,2026-06-18 11:15:19,anon_a6f7294951-S001,1,1,anon_a6f7294951,,0,,,bloqueado_taxa_acesso,publica,home_publica,,,,0,(direct),(none),,desktop,MG,Medio
EV0000178,2026-06-18 11:16:43,anon_a6f7294951-S001,2,0,anon_a6f7294951,,0,,,bloqueado_taxa_acesso,publica,ajuda_treinamentos,,,,0,(direct),(none),,desktop,MG,Medio
EV0000179,2026-06-18 11:50:04,anon_3a176132ed-S002,1,1,anon_3a176132ed,,0,,,ativo_convertendo,publica,home_publica,,,,0,google,organic,,mobile,SE,MEI
EV0000180,2026-06-18 11:51:14,anon_7279eb4168-S002,1,1,anon_7279eb4168,,0,,,inativo_em_risco,publica,busca_publica,,,,0,google,organic,,mobile,AM,Pequeno
EV0000181,2026-06-18 11:53:30,anon_7279eb4168-S002,2,0,anon_7279eb4168,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,AM,Pequeno
EV0000182,2026-06-18 11:55:38,anon_7279eb4168-S002,3,0,anon_7279eb4168,,0,,,inativo_em_risco,publica,modelo_cobranca_socio,,,,0,google,organic,,mobile,AM,Pequeno
EV0000183,2026-06-18 12:17:26,anon_457428a656-S002,1,1,anon_457428a656,,0,,,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000184,2026-06-18 12:20:07,anon_457428a656-S002,2,0,anon_457428a656,,0,,,ativo_convertendo,publica,detalhe_oportunidade_publica,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,SP,Pequeno
EV0000185,2026-06-18 12:21:00,anon_457428a656-S002,3,0,anon_457428a656,,0,,,ativo_convertendo,publica,tenho_interesse,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,SP,Pequeno
EV0000186,2026-06-18 12:21:39,anon_457428a656-S002,4,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,publica,login,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000187,2026-06-18 12:23:40,anon_457428a656-S002,5,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000188,2026-06-18 12:25:05,anon_457428a656-S002,6,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,interna,cadastro_fornecedor,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000189,2026-06-18 12:32:59,anon_457428a656-S002,7,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,interna,meus_dados,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000190,2026-06-18 12:33:36,anon_26dd81b7f5-S001,1,1,anon_26dd81b7f5,,0,,,inativo_em_risco,publica,home_publica,,,,0,google,cpc,fornecedores_oleo_gas,desktop,PR,Grande
EV0000191,2026-06-18 12:35:36,anon_457428a656-S002,8,0,anon_457428a656,U0034,1,Fornecedor 0034 LTDA,65d86976b51fef29,ativo_convertendo,interna,cadastro_fornecedor,,,,0,(direct),(none),,desktop,SP,Pequeno
EV0000192,2026-06-18 12:36:15,anon_26dd81b7f5-S001,2,0,anon_26dd81b7f5,,0,,,inativo_em_risco,publica,quer_se_cadastrar,,,,0,google,cpc,fornecedores_oleo_gas,desktop,PR,Grande
EV0000193,2026-06-18 12:36:57,anon_26dd81b7f5-S001,3,0,anon_26dd81b7f5,U0061,1,Fornecedor 0061 LTDA,3669d823a75bb0a4,inativo_em_risco,publica,iniciar_identificacao,,,,0,google,cpc,fornecedores_oleo_gas,desktop,PR,Grande
EV0000194,2026-06-18 12:38:28,anon_d2a2a9d4d8-S001,1,1,anon_d2a2a9d4d8,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,MEI
EV0000195,2026-06-18 12:41:15,anon_d2a2a9d4d8-S001,2,0,anon_d2a2a9d4d8,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,MEI
EV0000196,2026-06-18 12:41:37,anon_14862268d1-S001,1,1,anon_14862268d1,,0,,,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,PR,Pequeno
EV0000197,2026-06-18 12:43:11,anon_d2a2a9d4d8-S001,3,0,anon_d2a2a9d4d8,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,MEI
EV0000198,2026-06-18 12:44:29,anon_14862268d1-S001,2,0,anon_14862268d1,,0,,,ativo_convertendo,publica,detalhe_oportunidade_publica,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,google,organic,,desktop,PR,Pequeno
EV0000199,2026-06-18 12:47:30,anon_14862268d1-S001,3,0,anon_14862268d1,,0,,,ativo_convertendo,publica,tenho_interesse,OP-2026-0009,servicos_engenharia,pregao_eletronico,0,google,organic,,desktop,PR,Pequeno
EV0000200,2026-06-18 12:47:58,anon_d2a2a9d4d8-S001,4,0,anon_d2a2a9d4d8,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,MG,MEI
EV0000201,2026-06-18 12:50:17,anon_14862268d1-S001,4,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,publica,login,,,,0,google,organic,,desktop,PR,Pequeno
EV0000202,2026-06-18 12:51:09,anon_14862268d1-S001,5,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,painel_oportunidades,,,,0,google,organic,,desktop,PR,Pequeno
EV0000203,2026-06-18 12:53:57,anon_835d01f55f-S001,1,1,anon_835d01f55f,,0,,,anonimo_recorrente,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,
EV0000204,2026-06-18 12:56:19,anon_835d01f55f-S001,2,0,anon_835d01f55f,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,
EV0000205,2026-06-18 12:57:13,anon_835d01f55f-S001,3,0,anon_835d01f55f,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,
EV0000206,2026-06-18 13:00:10,anon_835d01f55f-S001,4,0,anon_835d01f55f,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,
EV0000207,2026-06-18 13:06:30,anon_51f8ede0ca-S002,1,1,anon_51f8ede0ca,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000208,2026-06-18 13:06:59,anon_51f8ede0ca-S002,2,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000209,2026-06-18 13:07:26,anon_51f8ede0ca-S002,3,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000210,2026-06-18 13:08:04,anon_51f8ede0ca-S002,4,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000211,2026-06-18 13:08:34,anon_51f8ede0ca-S002,5,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000212,2026-06-18 13:11:32,anon_51f8ede0ca-S002,6,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000213,2026-06-18 13:12:17,anon_51f8ede0ca-S002,7,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0008,epi_seguranca,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000214,2026-06-18 13:13:21,anon_51f8ede0ca-S002,8,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,sala_colaboracao,OP-2026-0008,epi_seguranca,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000215,2026-06-18 13:16:27,anon_51f8ede0ca-S002,9,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0025,servicos_manutencao,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000216,2026-06-18 13:23:05,anon_51f8ede0ca-S002,10,0,anon_51f8ede0ca,,1,,,anonimo_recorrente,interna,envio_proposta,OP-2026-0025,servicos_manutencao,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,PE,
EV0000217,2026-06-18 14:05:07,anon_743e652603-S001,1,1,anon_743e652603,,0,,,bloqueado_taxa_acesso,publica,quer_se_cadastrar,,,,0,google,organic,,mobile,RN,Pequeno
EV0000218,2026-06-18 14:30:09,anon_14862268d1-S002,1,1,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0000219,2026-06-18 14:31:38,anon_14862268d1-S002,2,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0050,servicos_engenharia,pregao_eletronico,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0000220,2026-06-18 14:35:57,anon_14862268d1-S002,3,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0000221,2026-06-18 14:38:22,anon_14862268d1-S002,4,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0032,servicos_manutencao,dispensa_eletronica,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0000222,2026-06-18 14:43:03,anon_14862268d1-S002,5,0,anon_14862268d1,U0117,1,Fornecedor 0117 LTDA,057daca49ad2cd97,ativo_convertendo,interna,envio_proposta,OP-2026-0032,servicos_manutencao,dispensa_eletronica,0,petrobras.com.br,referral,,desktop,PR,Pequeno
EV0000223,2026-06-18 15:44:31,anon_bf53a3dd5a-S001,1,1,anon_bf53a3dd5a,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,Medio
EV0000224,2026-06-18 15:45:28,anon_bf53a3dd5a-S001,2,0,anon_bf53a3dd5a,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,Medio
EV0000225,2026-06-18 15:46:25,anon_bf53a3dd5a-S001,3,0,anon_bf53a3dd5a,,0,,,inativo_em_risco,publica,busca_publica,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,Medio
EV0000226,2026-06-18 15:47:58,anon_bf53a3dd5a-S001,4,0,anon_bf53a3dd5a,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,Medio
EV0000227,2026-06-18 15:48:28,anon_ac1bbc91f7-S001,1,1,anon_ac1bbc91f7,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,RJ,Medio
EV0000228,2026-06-18 15:49:24,anon_bf53a3dd5a-S001,5,0,anon_bf53a3dd5a,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,Medio
EV0000229,2026-06-18 15:49:52,anon_ac1bbc91f7-S001,2,0,anon_ac1bbc91f7,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0008,epi_seguranca,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,RJ,Medio
EV0000230,2026-06-18 15:55:36,anon_ac1bbc91f7-S001,3,0,anon_ac1bbc91f7,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,RJ,Medio
EV0000231,2026-06-18 16:01:08,anon_c19f64eeed-S001,1,1,anon_c19f64eeed,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,RJ,Pequeno
EV0000232,2026-06-18 16:01:44,anon_fe4dead645-S001,1,1,anon_fe4dead645,,0,,,ativo_convertendo,publica,detalhe_oportunidade_publica,OP-2026-0016,servicos_manutencao,concorrencia,0,petronect_crm,email,aviso_oportunidade,desktop,RS,Pequeno
